code,name,market,industry
4992,北興化学工業,スタンダード,化学
4994,大成ラミックグループ,スタンダード,化学
4996,クミアイ化学工業,プライム,化学
4997,日本農薬,プライム,化学
4998,フマキラー,スタンダード,化学
5010,日本精蝋,スタンダード,石油・石炭製品
5011,ニチレキグループ,プライム,石油・石炭製品
5013,ユシロ,スタンダード,石油・石炭製品
5015,ビーピー・カストロール,スタンダード,石油・石炭製品
5016,ＪＸ金属,プライム,非鉄金属
5018,ＭＯＲＥＳＣＯ,スタンダード,石油・石炭製品
5019,出光興産,プライム,石油・石炭製品
5020,ＥＮＥＯＳホールディングス,プライム,石油・石炭製品
5021,コスモエネルギーホールディングス,プライム,石油・石炭製品
5025,マーキュリー,グロース,情報・通信業
5026,トリプルアイズ,グロース,情報・通信業
5027,ＡｎｙＭｉｎｄ　Ｇｒｏｕｐ,グロース,情報・通信業
5028,セカンドサイトアナリティカ,グロース,情報・通信業
5029,サークレイス,グロース,情報・通信業
5031,モイ,グロース,情報・通信業
5032,ＡＮＹＣＯＬＯＲ,プライム,情報・通信業
5033,ヌーラボ,グロース,情報・通信業
5034,ｕｎｅｒｒｙ,グロース,情報・通信業
5035,ＨＯＵＳＥＩ,グロース,情報・通信業
5036,日本ビジネスシステムズ,プライム,情報・通信業
5038,ｅＷｅＬＬ,グロース,情報・通信業
5071,ヴィス,スタンダード,サービス業
5074,テスホールディングス,プライム,建設業
5076,インフロニア・ホールディングス,プライム,建設業
5078,セレコーポレーション,スタンダード,建設業
5079,ノバック,スタンダード,建設業
5101,横浜ゴム,プライム,ゴム製品
5103,昭和ホールディングス,スタンダード,ゴム製品
5105,ＴＯＹＯ　ＴＩＲＥ,プライム,ゴム製品
5108,ブリヂストン,プライム,ゴム製品
5110,住友ゴム工業,プライム,ゴム製品
5121,藤倉コンポジット,プライム,ゴム製品
5122,オカモト,プライム,ゴム製品
5125,ファインズ,グロース,情報・通信業
5126,ポーターズ,グロース,情報・通信業
5129,ＦＩＸＥＲ,グロース,情報・通信業
5131,リンカーズ,グロース,情報・通信業
5132,ｐｌｕｓｚｅｒｏ,グロース,情報・通信業
5133,テリロジーホールディングス,スタンダード,情報・通信業
5134,ＰＯＰＥＲ,グロース,情報・通信業
5136,ｔｒｉｐｌａ,グロース,情報・通信業
5137,スマートドライブ,グロース,情報・通信業
5138,Ｒｅｂａｓｅ,グロース,情報・通信業
5139,オープンワーク,グロース,情報・通信業
5142,アキレス,プライム,化学
5161,西川ゴム工業,スタンダード,ゴム製品
5162,朝日ラバー,スタンダード,ゴム製品
5184,ニチリン,スタンダード,ゴム製品
5185,フコク,プライム,ゴム製品
5186,ニッタ,プライム,ゴム製品
5187,クリエートメディック,スタンダード,精密機器
5189,櫻護謨,スタンダード,ゴム製品
5192,三ツ星ベルト,プライム,ゴム製品
5194,相模ゴム工業,スタンダード,ゴム製品
5195,バンドー化学,プライム,ゴム製品
5199,不二ラテックス,スタンダード,ゴム製品
5201,ＡＧＣ,プライム,ガラス・土石製品
5202,日本板硝子,プライム,ガラス・土石製品
5204,石塚硝子,スタンダード,ガラス・土石製品
5208,有沢製作所,プライム,化学
5210,日本山村硝子,スタンダード,ガラス・土石製品
5214,日本電気硝子,プライム,ガラス・土石製品
5216,倉元製作所,スタンダード,ガラス・土石製品
5218,オハラ,スタンダード,ガラス・土石製品
5232,住友大阪セメント,プライム,ガラス・土石製品
5233,太平洋セメント,プライム,ガラス・土石製品
5237,ノザワ,スタンダード,ガラス・土石製品
5240,ｍｏｎｏＡＩ　ｔｅｃｈｎｏｌｏｇｙ,グロース,情報・通信業
5242,アイズ,グロース,情報・通信業
5243,ｎｏｔｅ,グロース,情報・通信業
5244,ｊｉｇ．ｊｐ,グロース,情報・通信業
5246,ＥＬＥＭＥＮＴＳ,グロース,情報・通信業
5247,ＢＴＭ,グロース,情報・通信業
5248,テクノロジーズ,グロース,情報・通信業
5250,ＧＭＯプライム・ストラテジー,スタンダード,情報・通信業
5252,日本ナレッジ,グロース,情報・通信業
5253,カバー,グロース,情報・通信業
5254,Ａｒｅｎｔ,グロース,情報・通信業
5255,モンスターラボ,グロース,情報・通信業
5256,Ｆｕｓｉｃ,グロース,情報・通信業
5257,ノバシステム,スタンダード,情報・通信業
5258,トランザクション・メディア・ネットワークス,グロース,情報・通信業
5261,リソルホールディングス,プライム,サービス業
5262,日本ヒューム,プライム,ガラス・土石製品
5268,旭コンクリート工業,スタンダード,ガラス・土石製品
5269,日本コンクリート工業,プライム,ガラス・土石製品
5271,トーヨーアサノ,スタンダード,ガラス・土石製品
5273,三谷セキサン,スタンダード,ガラス・土石製品
5279,日本興業,スタンダード,ガラス・土石製品
5280,ヨシコン,スタンダード,不動産業
5282,ジオスター,スタンダード,ガラス・土石製品
5283,高見澤,スタンダード,卸売業
5284,ヤマウホールディングス,スタンダード,ガラス・土石製品
5285,ヤマックス,スタンダード,ガラス・土石製品
5287,イトーヨーギョー,スタンダード,ガラス・土石製品
5288,アジアパイルホールディングス,プライム,ガラス・土石製品
5290,ベルテクスコーポレーション,スタンダード,ガラス・土石製品
5301,東海カーボン,プライム,ガラス・土石製品
5302,日本カーボン,プライム,ガラス・土石製品
5304,ＳＥＣカーボン,スタンダード,ガラス・土石製品
5310,東洋炭素,プライム,ガラス・土石製品
5331,ノリタケ,プライム,ガラス・土石製品
5332,ＴＯＴＯ,プライム,ガラス・土石製品
5333,ＮＧＫ,プライム,ガラス・土石製品
5334,日本特殊陶業,プライム,ガラス・土石製品
5337,ダントーホールディングス,スタンダード,ガラス・土石製品
5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス,スタンダード,ガラス・土石製品
5344,ＭＡＲＵＷＡ,プライム,ガラス・土石製品
5351,品川リフラ,プライム,ガラス・土石製品
5355,日本坩堝,スタンダード,ガラス・土石製品
5356,美濃窯業,スタンダード,ガラス・土石製品
5357,ヨータイ,プライム,ガラス・土石製品
5363,東京窯業,スタンダード,ガラス・土石製品
5367,ニッカトー,スタンダード,ガラス・土石製品
5368,日本インシュレーション,スタンダード,ガラス・土石製品
5380,新東,スタンダード,ガラス・土石製品
5381,マイポックス,スタンダード,ガラス・土石製品
5384,フジミインコーポレーテッド,プライム,ガラス・土石製品
5388,クニミネ工業,スタンダード,ガラス・土石製品
5391,エーアンドエーマテリアル,スタンダード,ガラス・土石製品
5393,ニチアス,プライム,ガラス・土石製品
5401,日本製鉄,プライム,鉄鋼
5406,神戸製鋼所,プライム,鉄鋼
5408,中山製鋼所,プライム,鉄鋼
5410,合同製鐵,プライム,鉄鋼
5411,ＪＦＥホールディングス,プライム,鉄鋼
5423,東京製鐵,プライム,鉄鋼
5440,共英製鋼,プライム,鉄鋼
5444,大和工業,プライム,鉄鋼
5445,東京鐵鋼,プライム,鉄鋼
5446,北越メタル,スタンダード,鉄鋼
5449,大阪製鐵,スタンダード,鉄鋼
5451,ヨドコウ,プライム,鉄鋼
5458,高砂鐵工,スタンダード,鉄鋼
5461,中部鋼鈑,プライム,鉄鋼
5463,丸一鋼管,プライム,鉄鋼
5464,モリ工業,スタンダード,鉄鋼
5471,大同特殊鋼,プライム,鉄鋼
5480,日本冶金工業,プライム,鉄鋼
5482,愛知製鋼,プライム,鉄鋼
5484,東北特殊鋼,スタンダード,鉄鋼
5491,日本金属,スタンダード,鉄鋼
5527,ｐｒｏｐｅｒｔｙ　ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,不動産業
5532,リアルゲイト,グロース,不動産業
5533,エリッツホールディングス,スタンダード,不動産業
5535,ミガロホールディングス,プライム,不動産業
5537,ＡｌｂａＬｉｎｋ,グロース,不動産業
5541,大平洋金属,プライム,鉄鋼
5542,新報国マテリアル,スタンダード,鉄鋼
5563,新日本電工,プライム,鉄鋼
5570,ジェノバ,グロース,情報・通信業
5571,エキサイトホールディングス,スタンダード,情報・通信業
5572,Ｒｉｄｇｅ－ｉ,グロース,情報・通信業
5574,ＡＢＥＪＡ,グロース,情報・通信業
5575,Ｇｌｏｂｅｅ,グロース,情報・通信業
5576,オービーシステム,スタンダード,情報・通信業
5578,ＡＲアドバンストテクノロジ,グロース,情報・通信業
5580,プロディライト,グロース,情報・通信業
5582,グリッド,グロース,情報・通信業
5586,Ｌａｂｏｒｏ．ＡＩ,グロース,情報・通信業
5587,インバウンドプラットフォーム,グロース,情報・通信業
5588,ファーストアカウンティング,グロース,情報・通信業
5589,オートサーバー,スタンダード,情報・通信業
