シグナル日,コード,会社名,市場,現在値,前日比,直近3日騰落率,直近5日騰落率,25日線乖離率,ATR当日値幅,スコア,ランク,%K,%D,%D傾き,RSI14,MA25,MA75,MA200,BB位置,出来高倍率,ローソク足パターン,アンチ判定,買い・売り,シグナル種別,シグナル数,自社株買い比率,損切り候補,利確候補,RR,判定理由,除外理由,Yahoo Financeリンク
2026-08-14,6522,アスタリスク,グロース,2173.0,14.31,22.22,34.63,28.06,1.61,6,除外,81.71,65.71,9.85,63.97,1696.84,1287.48,814.68,+2.68σ,3.15,陰線→陽線,通常,買い,,,,1676.0,3167.0,2.0,%K反転、%D方向改善、出来高増加を伴う反転、直近下落なし（B以下に制限）,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/6522.T
2026-08-14,4114,日本触媒,プライム,2678.5,1.13,3.3,21.06,20.47,1.52,6,除外,91.92,72.62,3.84,86.07,2223.46,2130.03,2124.74,+2.04σ,1.14,陰線→陽線 / 強気包み足,通常,買い,,,,2214.0,3607.5,2.0,%K反転、陽の包み足、直近下落なし（B以下に制限）,急騰済み（5営業日急騰、25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4114.T
2026-08-14,7004,カナデビア,プライム,1242.0,0.73,-0.96,0.81,2.38,0.45,6,C,57.14,64.49,7.76,51.63,1213.16,1288.77,1133.44,+1.24σ,0.54,長い下ヒゲ（ハンマー）,通常,買い,,,,1178.45,1369.1,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/7004.T
2026-08-14,7276,小糸製作所,プライム,2727.0,0.04,0.94,0.91,4.92,0.82,6,C,75.14,73.06,-1.31,61.66,2599.06,2668.97,2527.68,+1.14σ,0.85,なし,通常,売り,,,,2826.38,2528.24,2.0,%D方向一致、%K押し・戻りから反転,,https://finance.yahoo.co.jp/quote/7276.T
2026-08-14,7296,エフ・シー・シー,プライム,4130.0,0.36,-1.9,1.85,10.17,0.79,6,C,66.2,78.98,-5.77,71.33,3748.8,3522.27,3527.98,+1.29σ,0.77,なし,通常,売り,,,,4292.26,3805.48,2.0,%D方向一致、%K押し・戻りから反転,,https://finance.yahoo.co.jp/quote/7296.T
2026-08-14,4784,ＧＭＯインターネット,プライム,571.0,3.25,5.16,7.74,6.48,1.38,6,C,90.91,62.56,0.59,60.83,536.24,530.6,694.32,+1.53σ,1.26,強気包み足,強,買い,,,,525.0,663.0,2.0,%K反転、陽の包み足、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/4784.T
2026-08-14,1662,石油資源開発,プライム,1823.0,1.84,3.82,6.11,5.17,1.02,6,C,88.16,58.54,8.39,62.16,1733.32,1792.75,1863.18,+1.88σ,0.51,陰線→陽線 / 前日安値割れ反転,通常,買い,,,,1713.0,2043.0,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/1662.T
2026-08-14,9984,ソフトバンクグループ,プライム,5746.0,3.07,4.78,0.9,1.96,0.59,6,C,65.49,65.64,14.12,51.01,5635.28,6219.67,5122.59,+0.78σ,0.77,なし,通常,買い,,,,5137.65,6962.7,2.0,直近2～5日まで下落、%K反転、%D方向改善,,https://finance.yahoo.co.jp/quote/9984.T
2026-08-14,3891,ニッポン高度紙工業,スタンダード,7200.0,0.7,6.67,0.28,2.09,0.5,6,C,52.38,61.96,12.79,49.11,7052.4,7767.07,5046.26,+0.60σ,0.42,はらみ足,通常,買い,,,,6277.21,9045.58,2.0,直近2～5日まで下落、%K反転、%D方向改善,,https://finance.yahoo.co.jp/quote/3891.T
2026-08-14,6995,東海理化電機製作所,プライム,3060.0,0.16,0.33,-0.16,-1.52,0.55,6,C,73.33,30.93,-1.58,48.19,3107.36,2984.0,3026.86,-0.68σ,0.33,なし,通常,売り,,,,3168.26,2843.49,2.0,%D方向一致、%K押し・戻りから反転,,https://finance.yahoo.co.jp/quote/6995.T
2026-08-14,4095,日本パーカライジング,プライム,1736.0,0.52,0.17,1.52,3.41,0.99,6,C,75.0,72.95,7.23,63.25,1678.68,1629.72,1517.84,+1.76σ,1.04,陰線→陽線 / 前日安値割れ反転,通常,買い,,,,1687.46,1833.09,2.0,%K反転、%D方向改善、長い下ヒゲ反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/4095.T
2026-08-14,6134,ＦＵＪＩ,プライム,8286.0,0.66,2.79,2.08,7.96,0.61,4,C,73.15,73.08,14.62,56.96,7675.04,7661.21,5521.4,+1.22σ,0.46,陰線→陽線,強,買い,,,,7536.61,9784.79,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/6134.T
2026-08-14,6047,Ｇｕｎｏｓｙ,スタンダード,402.0,1.26,6.91,9.24,3.63,0.75,4,除外,97.44,79.86,15.48,54.48,387.92,447.73,512.38,+2.27σ,0.4,なし,通常,買い,,,,364.0,478.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/6047.T
2026-08-14,4849,エン,プライム,1496.0,4.54,3.24,17.06,15.49,1.68,4,除外,98.33,58.06,0.2,78.21,1295.36,1215.97,1312.08,+2.36σ,1.44,なし,通常,買い,,,,1331.0,1826.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4849.T
2026-08-14,6072,地盤ネットホールディングス,スタンダード,1133.0,1.16,5.49,19.77,17.0,0.67,4,除外,71.2,79.49,13.41,60.36,968.36,1113.16,728.77,+1.90σ,1.09,陰線→陽線 / はらみ足,通常,買い,,,,908.0,1583.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（5営業日急騰、25日線上方乖離）,https://finance.yahoo.co.jp/quote/6072.T
2026-08-14,5991,日本発條,プライム,3680.0,0.57,3.69,0.71,1.45,0.62,4,C,60.32,59.73,10.97,51.45,3627.52,3605.21,3030.58,+0.85σ,0.69,なし,強,買い,,,,3424.6,4190.81,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/5991.T
2026-08-14,4914,高砂香料工業,プライム,1280.0,0.63,0.39,6.49,6.15,0.76,4,C,91.8,64.39,5.12,69.41,1205.84,1157.93,1315.06,+1.84σ,0.6,陰線→陽線 / はらみ足,通常,買い,,,,1209.0,1422.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/4914.T
2026-08-14,2931,ユーグレナ,プライム,358.0,1.7,-2.72,6.87,3.62,0.88,4,C,63.41,36.87,6.83,58.25,345.48,353.76,385.58,+1.58σ,0.61,陰線→陽線,通常,買い,,,,334.0,406.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/2931.T
2026-08-14,2503,キリンホールディングス,プライム,3126.0,2.8,4.57,6.8,6.16,0.99,4,C,99.07,48.42,0.74,63.13,2944.52,2770.7,2567.98,+1.85σ,0.68,陰線→陽線,通常,買い,,,,2935.5,3507.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/2503.T
2026-08-14,2327,日鉄ソリューションズ,プライム,3836.0,0.37,0.13,2.21,0.57,0.55,4,C,85.55,49.4,2.0,56.06,3814.24,3578.16,3827.81,+0.17σ,0.4,なし,通常,買い,,,,3682.96,4142.07,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/2327.T
2026-08-14,2127,日本Ｍ＆Ａセンターホールディングス,プライム,671.7,1.47,3.32,5.12,0.98,0.57,4,C,96.8,54.03,3.79,55.63,665.15,654.01,686.35,+0.48σ,0.55,なし,通常,買い,,,,631.3,752.5,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/2127.T
2026-08-14,2982,ＡＤワークスグループ,プライム,425.0,0.24,4.94,4.42,3.58,0.8,4,C,87.18,54.27,7.4,61.31,410.32,403.43,427.62,+2.00σ,0.86,なし,通常,買い,,,,391.0,493.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/2982.T
2026-08-14,9147,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,プライム,5696.0,1.86,2.17,12.13,5.42,0.65,4,C,87.17,46.76,19.83,63.87,5403.36,5076.32,4096.81,+1.65σ,0.64,陰線→陽線 / はらみ足,通常,買い,,,,5104.0,6880.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/9147.T
2026-08-14,9143,ＳＧホールディングス,プライム,1648.0,3.26,2.55,7.57,3.74,1.11,4,C,100.0,44.48,3.8,61.68,1588.62,1514.37,1503.4,+1.48σ,0.8,なし,通常,買い,,,,1502.5,1939.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/9143.T
2026-08-14,6264,マルマエ,プライム,2155.0,1.03,4.97,0.98,5.47,0.46,4,C,78.26,75.53,16.47,51.45,2043.16,2272.45,1688.62,+1.24σ,0.43,はらみ足,強,買い,,,,1924.55,2615.9,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/6264.T
2026-08-14,9716,乃村工藝社,プライム,1223.0,3.38,3.73,4.0,3.54,1.61,4,C,95.83,47.41,5.05,65.46,1181.24,1133.48,1225.77,+2.10σ,0.86,陰線→陽線,通常,買い,,,,1172.0,1325.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/9716.T
2026-08-14,8425,みずほリース,プライム,1357.0,0.07,0.82,1.27,1.99,0.43,4,C,83.02,44.91,2.09,58.6,1330.52,1318.88,1369.57,+0.99σ,0.54,陰線→陽線 / はらみ足,通常,買い,,,,1322.49,1426.03,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/8425.T
2026-08-14,3776,ブロードバンドタワー,スタンダード,252.0,0.8,3.7,5.88,-1.18,0.58,4,C,75.0,69.81,21.45,49.22,255.0,261.39,222.16,+0.38σ,0.34,なし,通常,買い,,,,231.0,294.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/3776.T
2026-08-14,4208,ＵＢＥ,プライム,3668.0,1.69,3.21,11.83,11.67,0.88,4,除外,91.74,68.06,20.63,74.19,3284.6,3018.31,2721.3,+2.17σ,0.7,陰線→陽線 / はらみ足,通常,買い,,,,3285.0,4434.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/4208.T
2026-08-14,4373,シンプレクス・ホールディングス,プライム,1168.0,3.55,4.94,7.85,7.03,0.84,4,C,88.98,46.72,0.51,64.02,1091.28,1020.83,977.33,+1.49σ,0.64,なし,通常,買い,,,,1077.0,1350.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/4373.T
2026-08-14,4401,ＡＤＥＫＡ,プライム,4770.0,1.08,0.23,15.78,13.74,0.76,4,除外,84.39,76.52,20.51,71.65,4193.8,4130.45,4044.64,+1.74σ,0.57,陰線→陽線,通常,買い,,,,4102.0,6106.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/4401.T
2026-08-14,4478,フリー,グロース,3345.0,17.62,22.84,24.26,30.73,1.43,4,除外,100.0,79.47,2.78,83.73,2558.72,2272.68,2543.3,+3.35σ,1.66,なし,通常,買い,,,,2517.0,5001.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（当日急騰、3営業日急騰、5営業日急騰、25日線上方乖離、高RSI、BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/4478.T
2026-08-14,7172,ジャパンインベストメントアドバイザー,プライム,2067.0,0.24,2.07,2.38,-0.62,0.47,4,C,89.69,51.5,10.51,50.22,2080.0,2064.68,2068.23,-0.20σ,0.32,陰線→陽線 / はらみ足,通常,買い,,,,1995.0,2211.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/7172.T
2026-08-14,6532,ベイカレント,プライム,7664.0,4.14,3.67,8.77,10.79,1.24,4,除外,89.63,54.65,0.96,68.06,6917.84,6091.51,5926.54,+1.70σ,0.77,なし,通常,買い,,,,6966.0,9060.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6532.T
2026-08-14,6472,ＮＴＮ,プライム,389.7,-0.05,1.27,-0.08,1.61,0.44,4,C,72.53,74.32,10.09,49.93,383.52,405.55,380.34,+0.66σ,0.58,なし,通常,買い,,,,369.17,430.76,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/6472.T
2026-08-14,6448,ブラザー工業,プライム,4732.0,0.66,3.54,14.11,16.28,0.92,4,除外,93.03,79.85,4.38,85.34,4069.56,3751.83,3301.0,+1.94σ,0.63,陰線→陽線,通常,買い,,,,4512.0,5172.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/6448.T
2026-08-14,6668,アドテック　プラズマ　テクノロジー,スタンダード,3740.0,0.94,8.25,2.05,10.38,0.53,4,除外,60.38,72.19,16.52,56.79,3388.4,3303.73,2243.24,+1.06σ,0.23,なし,通常,買い,,,,3286.25,4647.5,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/6668.T
2026-08-14,6871,日本マイクロニクス,プライム,14970.0,3.53,7.78,2.25,1.26,0.82,4,C,62.63,57.04,10.28,51.73,14784.4,14902.4,11259.45,+0.51σ,1.48,なし,強,買い,,,,13004.05,18901.9,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/6871.T
2026-08-14,6753,シャープ,プライム,674.4,3.28,3.75,6.22,6.7,1.18,4,除外,98.11,70.2,5.59,64.18,632.08,619.49,681.29,+2.31σ,0.81,陰線→陽線,通常,買い,,,,591.2,840.8,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/6753.T
2026-08-14,6994,指月電機製作所,スタンダード,1186.0,2.51,6.75,3.31,9.83,0.7,4,C,49.31,62.89,8.29,55.59,1079.84,1153.52,986.4,+1.46σ,0.51,なし,通常,買い,,,,1066.03,1425.93,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/6994.T
2026-08-14,4165,プレイド,グロース,688.0,15.82,14.29,17.61,18.29,3.01,4,除外,98.44,70.16,6.9,71.75,581.6,546.24,670.21,+3.63σ,10.38,なし,強,買い,,,,579.0,906.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（当日急騰、3営業日急騰、25日線上方乖離、BB +2σ大幅超過、ストップ高に近い急騰）,https://finance.yahoo.co.jp/quote/4165.T
2026-08-14,8595,ジャフコ　グループ,プライム,2293.0,0.15,1.6,2.55,0.23,0.49,4,C,88.05,50.94,13.53,53.99,2287.74,2263.51,2344.66,+0.69σ,0.59,陰線→陽線,通常,買い,,,,2228.5,2422.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/8595.T
2026-08-14,8142,トーホー,プライム,1401.0,1.67,3.01,3.32,2.48,0.96,4,C,97.5,49.69,7.48,59.35,1367.08,1345.37,1293.5,+1.31σ,0.73,陰線→陽線,通常,買い,,,,1343.0,1517.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/8142.T
2026-08-14,8053,住友商事,プライム,1787.5,0.45,0.11,2.23,8.69,0.89,4,C,78.08,85.34,5.82,70.83,1644.6,1662.65,1500.95,+1.44σ,0.45,なし,通常,買い,,,,1710.3,1941.91,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/8053.T
2026-08-14,3915,テラスカイ,プライム,2430.0,3.89,7.62,7.71,10.03,1.02,4,除外,96.0,79.56,22.82,61.5,2208.48,2239.91,2054.4,+2.14σ,0.49,なし,通常,買い,,,,2190.0,2910.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離）,https://finance.yahoo.co.jp/quote/3915.T
2026-08-14,7868,広済堂ホールディングス,プライム,552.0,2.79,5.34,4.35,4.25,0.53,4,除外,96.43,71.07,19.17,58.96,529.48,562.15,504.5,+2.51σ,0.78,陰線→陽線,通常,買い,,,,498.0,660.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（BB +2σ大幅超過）,https://finance.yahoo.co.jp/quote/7868.T
2026-08-14,7733,オリンパス,プライム,2101.5,1.64,0.14,12.26,14.26,1.06,4,除外,92.05,74.06,0.54,75.21,1839.18,1760.55,1781.8,+1.97σ,0.8,なし,通常,買い,,,,1843.0,2618.5,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,急騰済み（25日線上方乖離、高RSI）,https://finance.yahoo.co.jp/quote/7733.T
2026-08-14,7806,ＭＴＧ,グロース,8130.0,0.49,2.14,5.45,5.78,0.43,4,C,80.8,74.8,19.56,57.39,7686.0,7236.27,5851.38,+1.32σ,0.62,はらみ足,通常,買い,,,,7520.0,9350.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/7806.T
2026-08-14,3608,ＴＳＩホールディングス,プライム,1268.0,3.01,4.36,5.32,3.22,1.49,4,C,94.67,38.48,2.24,62.99,1228.44,1201.84,1124.31,+1.54σ,1.12,陰線→陽線,通常,買い,,,,1206.0,1392.0,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/3608.T
2026-08-14,1721,コムシスホールディングス,プライム,5323.0,0.32,1.1,0.66,1.14,0.55,4,C,54.26,47.67,1.89,52.62,5263.08,5401.89,5014.85,+1.46σ,0.77,なし,通常,買い,,,,5128.17,5712.66,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/1721.T
2026-08-14,9603,エイチ・アイ・エス,プライム,1141.0,1.33,2.7,2.79,8.75,0.99,4,C,93.41,74.39,4.52,65.23,1049.2,1029.44,1160.84,+1.55σ,0.5,陰線→陽線,通常,買い,,,,1090.93,1241.15,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/9603.T
2026-08-14,8141,新光商事,プライム,1569.0,0.26,0.26,0.19,-0.66,0.34,4,C,83.33,64.27,9.1,46.42,1579.44,1587.89,1290.3,-0.50σ,0.17,陰線→陽線,強,買い,,,,1551.34,1604.31,2.0,%K反転、%D方向改善、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/8141.T
2026-08-14,2216,カンロ,スタンダード,1104.0,0.45,-0.54,0.82,-5.25,0.32,3,C,73.33,34.2,1.91,43.97,1165.16,1123.91,1335.28,-0.79σ,0.29,陰線→陽線 / はらみ足,通常,買い,,,,1047.98,1216.04,2.0,%K反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/2216.T
2026-08-14,7309,シマノ,プライム,20175.0,0.75,-0.42,3.12,5.74,0.69,3,C,80.25,52.07,0.4,62.82,19080.6,17545.53,17028.4,+0.81σ,0.37,陰線→陽線 / はらみ足,通常,買い,,,,19274.19,21976.61,2.0,%K反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/7309.T
2026-08-14,4413,ボードルア,プライム,2859.0,3.81,2.55,6.05,-2.83,1.07,3,C,83.17,35.7,1.87,51.74,2942.24,2575.09,2368.46,-0.15σ,0.47,陰線→陽線,通常,買い,,,,2611.0,3355.0,2.0,%K反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/4413.T
2026-08-14,6770,アルプスアルパイン,プライム,2215.5,0.34,3.09,4.68,3.34,0.91,3,C,88.05,50.98,0.14,56.59,2143.96,2140.0,2102.34,+1.01σ,0.54,なし,通常,買い,,,,2082.5,2481.5,2.0,%K反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/6770.T
2026-08-14,3635,コーエーテクモホールディングス,プライム,1663.0,1.46,1.03,5.05,4.89,0.7,3,C,89.96,59.76,1.49,59.62,1585.42,1538.78,1735.49,+1.41σ,0.43,陰線→陽線,通常,買い,,,,1589.0,1811.0,2.0,%K反転、直近下落なし（B以下に制限）,,https://finance.yahoo.co.jp/quote/3635.T
