シグナル日,コード,注文方式,約定,約定価格,1日後損益,3日後損益,5日後損益,10日後損益,MFE,MAE,未約定後最大上昇率,未約定後最大下落率
2026-08-14,4165,limit,True,673.0,3.8632986627043175,,,,8.320950965824657,-0.14858841010401136,,
2026-08-14,4165,stop,True,689.376,1.3960451190641932,,,,5.747806712157089,-2.5205403147193994,,
2026-08-14,8595,market,True,2282.0,0.6573181419807117,,,,0.7668711656441785,-0.13146362839614456,,
2026-08-14,8595,limit,True,2282.0,0.6573181419807117,,,,0.7668711656441785,-0.13146362839614456,,
2026-08-14,8595,stop,True,2297.586,-0.025505030061978573,,,,0.0833048251512869,-0.8089359875974034,,
2026-08-14,8142,market,True,1403.0,1.3542409123307175,,,,1.7106200997861754,-0.4276550249465383,,
2026-08-14,8142,limit,True,1401.0,1.498929336188426,,,,1.855817273376159,-0.2855103497501732,,
2026-08-14,8142,stop,True,1403.802,1.296336662862707,,,,1.6525122488784127,-0.4845412672157434,,
2026-08-14,8053,market,True,1792.5,-2.3709902370990243,,,,0.1394700139470073,-2.817294281729432,,
2026-08-14,8053,limit,True,1787.5,-2.0979020979020935,,,,0.41958041958041203,-2.5454545454545507,,
2026-08-14,8053,stop,True,1792.5,-2.3709902370990243,,,,0.1394700139470073,-2.817294281729432,,
2026-08-14,3915,market,True,2374.0,2.864363942712722,,,,3.2855939342881113,-1.432181971356361,,
2026-08-14,3915,limit,True,2374.0,2.864363942712722,,,,3.2855939342881113,-1.432181971356361,,
2026-08-14,3915,stop,True,2434.86,0.2932406791355424,,,,0.703941910417849,-3.8959118799438253,,
2026-08-14,7868,market,True,552.0,4.528985507246386,,,,6.340579710144922,-0.9057971014492794,,
2026-08-14,7868,limit,True,552.0,4.528985507246386,,,,6.340579710144922,-0.9057971014492794,,
2026-08-14,7868,stop,True,553.104,4.320344817611144,,,,6.128323064016894,-1.103589921606074,,
2026-08-14,7733,market,True,2075.5,0.024090580582991628,,,,3.5654059262828275,-0.9877138039026789,,
2026-08-14,7733,limit,True,2075.5,0.024090580582991628,,,,3.5654059262828275,-0.9877138039026789,,
2026-08-14,7733,stop,True,2105.703,-1.4105977908565492,,,,2.079922952097224,-2.407889431700483,,
2026-08-14,7806,market,True,8270.0,-0.48367593712213,,,,1.5719467956469169,-4.715840386940751,,
2026-08-14,7806,limit,True,8130.0,1.2300123001230068,,,,3.3210332103321027,-3.075030750307506,,
2026-08-14,7806,stop,True,8270.0,-0.48367593712213,,,,1.5719467956469169,-4.715840386940751,,
2026-08-14,3608,market,True,1280.0,-1.7968749999999978,,,,0.15624999999999112,-2.34375,,
2026-08-14,3608,limit,True,1268.0,-0.8675078864353258,,,,1.1041009463722329,-1.4195583596214534,,
2026-08-14,3608,stop,True,1280.0,-1.7968749999999978,,,,0.15624999999999112,-2.34375,,
2026-08-14,1721,market,True,5395.0,0.4077849860982363,,,,1.3160333642261435,-2.1501390176088986,,
2026-08-14,1721,limit,True,5323.0,-0.11271839188428112,,,,1.6156302836746184,-0.8266015404846838,,
2026-08-14,1721,stop,True,5395.0,0.4077849860982363,,,,1.3160333642261435,-2.1501390176088986,,
2026-08-14,9603,market,True,1138.0,-1.0544815465729385,,,,0.17574692442883233,-2.987697715289983,,
2026-08-14,9603,limit,True,1138.0,-1.0544815465729385,,,,0.17574692442883233,-2.987697715289983,,
2026-08-14,9603,stop,False,,,,,,,,-0.08764241893076674,-3.242769500438214
2026-08-14,8141,market,True,1569.0,-0.19120458891013214,,,,0.1274697259400881,-0.19120458891013214,,
2026-08-14,8141,limit,True,1569.0,-0.19120458891013214,,,,0.1274697259400881,-0.19120458891013214,,
2026-08-14,8141,stop,False,,,,,,,,0.1274697259400881,-0.19120458891013214
2026-08-14,2216,market,True,1106.0,-1.0849909584086825,,,,0.0,-2.7124773960216952,,
2026-08-14,2216,limit,True,1104.0,-0.9057971014492794,,,,0.18115942028984477,-2.536231884057971,,
2026-08-14,2216,stop,False,,,,,,,,0.18115942028984477,-2.536231884057971
2026-08-14,7309,market,True,20130.0,-2.980625931445602,,,,1.018380526577256,-4.843517138599108,,
2026-08-14,7309,limit,True,20130.0,-2.980625931445602,,,,1.018380526577256,-4.843517138599108,,
2026-08-14,7309,stop,True,20215.35,-3.390245531242342,,,,0.5918769647817124,-5.245271538706964,,
2026-08-14,4413,market,True,2912.0,-1.7513736263736313,,,,2.2664835164835084,-2.987637362637363,,
2026-08-14,4413,limit,True,2859.0,0.06995452955578241,,,,4.16229450856942,-1.189227002448412,,
2026-08-14,4413,stop,True,2912.0,-1.7513736263736313,,,,2.2664835164835084,-2.987637362637363,,
2026-08-14,6770,market,True,2192.0,0.59306569343065,,,,1.5510948905109512,-0.889598540145986,,
2026-08-14,6770,limit,True,2192.0,0.59306569343065,,,,1.5510948905109512,-0.889598540145986,,
2026-08-14,6770,stop,True,2219.931,-0.6725884723444153,,,,0.27338687553801755,-2.136597939305318,,
2026-08-14,3635,market,True,1678.0,-1.0727056019070313,,,,0.23837902264600697,-2.74135876042908,,
2026-08-14,3635,limit,True,1663.0,-0.18039687312086938,,,,1.1425135297654876,-1.864101022248943,,
2026-08-14,3635,stop,True,1678.0,-1.0727056019070313,,,,0.23837902264600697,-2.74135876042908,,
2026-08-14,3591,market,True,4302.0,-1.9060901906090222,,,,0.11622501162249499,-3.091585309158529,,
2026-08-14,3591,limit,True,4302.0,-1.9060901906090222,,,,0.11622501162249499,-3.091585309158529,,
2026-08-14,3591,stop,False,,,,,,,,-0.6688191881918826,-3.851476014760147
2026-08-14,9065,market,True,8540.0,-0.4683840749414525,,,,1.2763466042154503,-0.948477751756438,,
2026-08-14,9065,limit,True,8527.0,-0.3166412571830701,,,,1.4307493843086716,-0.7974668699425314,,
2026-08-14,9065,stop,True,8544.054,-0.515610037108849,,,,1.228292798711239,-0.9954759181063255,,
2026-08-14,4259,market,True,711.0,4.078762306610417,,,,12.23628691983123,-2.672292545710264,,
2026-08-14,4259,limit,True,705.0,4.964539007092195,,,,13.191489361702136,-1.8439716312056764,,
2026-08-14,4259,stop,True,711.0,4.078762306610417,,,,12.23628691983123,-2.672292545710264,,
2026-08-14,6464,market,True,327.0,3.9755351681957096,,,,6.727828746177367,0.0,,
2026-08-14,6464,limit,True,327.0,3.9755351681957096,,,,6.727828746177367,0.0,,
2026-08-14,6464,stop,True,327.654,3.767999169856018,,,,6.5147991478816,-0.19960079840318778,,
2026-08-14,6141,market,True,3327.0,-0.9918845807033394,,,,0.8115419296663706,-6.161707243763148,,
2026-08-14,6141,limit,True,3303.0,-0.27247956403270157,,,,1.5440508628519423,-5.479866787768694,,
2026-08-14,6141,stop,True,3327.0,-0.9918845807033394,,,,0.8115419296663706,-6.161707243763148,,
2026-08-14,4889,market,True,1229.0,7.404393816110666,,,,9.357200976403579,0.0,,
2026-08-14,4889,limit,False,,,,,,,,11.906744379683598,2.3313905079100694
2026-08-14,4889,stop,True,1229.0,7.404393816110666,,,,9.357200976403579,0.0,,
2026-08-14,6226,market,True,2091.0,6.169296987087525,,,,17.12099473935915,-0.7651841224294631,,
2026-08-14,6226,limit,False,,,,,,,,19.99020088192063,1.66585007349338
2026-08-14,6226,stop,True,2091.0,6.169296987087525,,,,17.12099473935915,-0.7651841224294631,,
2026-08-14,3911,market,True,173.0,2.3121387283236983,,,,2.3121387283236983,-0.5780346820809301,,
2026-08-14,3911,limit,True,172.0,2.9069767441860517,,,,2.9069767441860517,0.0,,
2026-08-14,3911,stop,True,173.0,2.3121387283236983,,,,2.3121387283236983,-0.5780346820809301,,
2026-08-14,1861,market,True,1318.0,-0.3793626707132014,,,,0.6828528072837736,-1.6691957511380862,,
2026-08-14,1861,limit,True,1303.0,0.7674597083653145,,,,1.8419033000767415,-0.5372217958557135,,
2026-08-14,1861,stop,True,1318.0,-0.3793626707132014,,,,0.6828528072837736,-1.6691957511380862,,
2026-08-14,4275,market,True,2113.0,0.6625650733554256,,,,3.786086133459543,-0.5679129200189315,,
2026-08-14,4275,limit,True,2113.0,0.6625650733554256,,,,3.786086133459543,-0.5679129200189315,,
2026-08-14,4275,stop,True,2117.226,0.46164178977585735,,,,3.578928276905713,-0.7663801596995312,,
2026-08-14,4088,market,True,2552.0,-0.11755485893416573,,,,1.2539184952978122,-0.9404388714733591,,
2026-08-14,4088,limit,True,2534.0,0.5919494869771169,,,,1.9731649565903675,-0.23677979479084232,,
2026-08-14,4088,stop,True,2552.0,-0.11755485893416573,,,,1.2539184952978122,-0.9404388714733591,,
2026-08-14,4375,market,True,655.0,1.8320610687022842,,,,2.7480916030534264,-0.45801526717557106,,
2026-08-14,4375,limit,True,655.0,1.8320610687022842,,,,2.7480916030534264,-0.45801526717557106,,
2026-08-14,4375,stop,True,656.31,1.6288034617787384,,,,2.543005591869707,-0.6567018634486721,,
2026-08-14,4751,market,True,1265.0,-0.15810276679841806,,,,0.6719367588932768,-1.6996047430830052,,
2026-08-14,4751,limit,True,1265.0,-0.15810276679841806,,,,0.6719367588932768,-1.6996047430830052,,
2026-08-14,4751,stop,True,1268.532,-0.436094635373796,,,,0.3916337940233383,-1.973304575682755,,
2026-08-14,9005,market,True,1646.0,-0.7290400972053468,,,,0.21263669501823124,-1.2150668286755817,,
2026-08-14,9005,limit,True,1639.0,-0.3050640634533197,,,,0.6406345332519825,-0.7931665649786424,,
2026-08-14,9005,stop,True,1646.0,-0.7290400972053468,,,,0.21263669501823124,-1.2150668286755817,,
2026-08-14,3984,market,True,1578.0,-0.38022813688213253,,,,1.520912547528508,-1.3941698352344711,,
2026-08-14,3984,limit,True,1578.0,-0.38022813688213253,,,,1.520912547528508,-1.3941698352344711,,
2026-08-14,3984,stop,True,1597.188,-1.38919150406841,,,,0.30127949871898707,-2.390952098312793,,
2026-08-14,4901,market,True,3365.0,-3.6552748885586905,,,,0.5349182763744409,-5.438335809806838,,
2026-08-14,4901,limit,True,3329.0,-2.6133974166416385,,,,1.6221087413637703,-4.415740462601381,,
2026-08-14,4901,stop,True,3365.0,-3.6552748885586905,,,,0.5349182763744409,-5.438335809806838,,
2026-08-14,4755,market,True,757.9000244140625,2.5728987164336914,,,,5.726344106197789,-0.5673635954094869,,
2026-08-14,4755,limit,True,757.9000244140625,2.5728987164336914,,,,5.726344106197789,-0.5673635954094869,,
2026-08-14,4755,stop,True,765.3276,1.5774191880787436,,,,4.700260096848563,-1.5323665857682967,,
2026-08-14,9467,market,True,1200.0,0.08333333333332416,,,,2.083333333333326,-5.000000000000004,,
2026-08-14,9467,limit,False,,,,,,,,22.133599202392816,13.659022931206376
2026-08-14,9467,stop,False,,,,,,,,22.133599202392816,13.659022931206376
2026-08-14,1893,market,True,1460.0,0.3082191780821919,,,,2.191780821917799,-1.6780821917808164,,
2026-08-14,1893,limit,True,1438.5,0.0,,,,2.8154327424400494,-0.2085505735140769,,
2026-08-14,1893,stop,True,1460.0,0.3082191780821919,,,,2.191780821917799,-1.6780821917808164,,
2026-08-14,7318,market,True,1493.0,3.482920294708647,,,,9.511051574012065,-1.1386470194239773,,
2026-08-14,7318,limit,True,1476.0,4.674796747967469,,,,10.77235772357723,0.0,,
2026-08-14,7318,stop,True,1493.0,3.482920294708647,,,,9.511051574012065,-1.1386470194239773,,
2026-08-14,7917,market,True,1305.0,0.45977011494253706,,,,0.9961685823754785,-0.7662835249042099,,
2026-08-14,7917,limit,True,1305.0,0.45977011494253706,,,,0.9961685823754785,-0.7662835249042099,,
2026-08-14,7917,stop,True,1308.612,0.18248342518636385,,,,0.7174013382117872,-1.0401860903002658,,
2026-08-14,8715,market,True,1125.0,-2.9333333333333322,,,,2.2222222222222143,-3.4666666666666623,,
2026-08-14,8715,limit,True,1125.0,-2.9333333333333322,,,,2.2222222222222143,-3.4666666666666623,,
2026-08-14,8715,stop,True,1141.278,0.15088348325298373,,,,0.7642309761513033,-3.1787171924807067,,
2026-08-14,1926,market,True,3765.0,0.7968127490039834,,,,1.4608233731739695,0.0,,
2026-08-14,1926,limit,False,,,,,,,,1.866666666666661,0.40000000000000036
2026-08-14,1926,stop,True,3765.0,0.7968127490039834,,,,1.4608233731739695,0.0,,
2026-08-14,1979,market,True,4130.0,0.2421307506053294,,,,1.6949152542372836,-1.6949152542372836,,
2026-08-14,1979,limit,True,4080.0,-0.2450980392156854,,,,2.941176470588225,-0.4901960784313708,,
2026-08-14,1979,stop,True,4130.0,0.2421307506053294,,,,1.6949152542372836,-1.6949152542372836,,
2026-08-14,6849,market,True,1492.5,-2.311557788944718,,,,0.03350083752093891,-3.1825795644891075,,
2026-08-14,6849,limit,True,1483.5,-1.7189079878665359,,,,0.6403774856757583,-2.59521402089653,,
2026-08-14,6849,stop,True,1492.5,-2.311557788944718,,,,0.03350083752093891,-3.1825795644891075,,
2026-08-14,9735,market,True,6486.0,-1.2025901942645745,,,,0.26210299105766666,-2.9910576626580365,,
2026-08-14,9735,limit,True,6486.0,-1.2025901942645745,,,,0.26210299105766666,-2.9910576626580365,,
2026-08-14,9735,stop,False,,,,,,,,-0.12286899093840731,-3.363538626939022
2026-08-14,1812,market,True,5002.0,-0.4198320671731315,,,,0.6397441023590522,-2.2191123550579728,,
2026-08-14,1812,limit,True,4937.0,-0.9317399230301837,,,,1.3570994531091785,-0.9317399230301837,,
2026-08-14,1812,stop,True,5002.0,-0.4198320671731315,,,,0.6397441023590522,-2.2191123550579728,,
2026-08-14,1802,market,True,3078.0,-1.4294996751137101,,,,0.5198180636777128,-2.1442495126705707,,
2026-08-14,1802,limit,True,3051.0,-0.5571943625040987,,,,1.4093739757456536,-1.2782694198623434,,
2026-08-14,1802,stop,True,3078.0,-1.4294996751137101,,,,0.5198180636777128,-2.1442495126705707,,
2026-08-14,7860,market,True,1241.0,0.8863819500402936,,,,1.692183722804197,-0.40290088638195165,,
2026-08-14,7860,limit,True,1241.0,0.8863819500402936,,,,1.692183722804197,-0.40290088638195165,,
2026-08-14,7860,stop,True,1244.484,0.603945088888258,,,,1.4074909761796928,-0.6817283307780531,,
2026-08-14,5852,market,True,672.0,0.8928571428571397,,,,1.1904761904761862,-0.29761904761904656,,
2026-08-14,5852,limit,True,672.0,0.8928571428571397,,,,1.1904761904761862,-0.29761904761904656,,
2026-08-14,5852,stop,True,675.348,0.3926864372145955,,,,0.6888300550234927,-0.7918880340209711,,
2026-08-14,5408,market,True,638.0,-0.15673981191222097,,,,2.351097178683381,-1.0971786833855801,,
2026-08-14,5408,limit,True,638.0,-0.15673981191222097,,,,2.351097178683381,-1.0971786833855801,,
2026-08-14,5408,stop,True,639.276,-0.3560277563994241,,,,2.146803571540312,-1.2945895043768196,,
2026-08-14,5105,market,True,3830.0,-0.6788511749347248,,,,0.1827676240208964,-2.715404699738899,,
2026-08-14,5105,limit,True,3800.0,0.10526315789474161,,,,0.9736842105263266,-1.947368421052631,,
2026-08-14,5105,stop,True,3830.0,-0.6788511749347248,,,,0.1827676240208964,-2.715404699738899,,
2026-08-14,5574,market,True,3000.0,-2.433333333333332,,,,2.0000000000000018,-4.433333333333334,,
2026-08-14,5574,limit,True,3000.0,-2.433333333333332,,,,2.0000000000000018,-4.433333333333334,,
2026-08-14,5574,stop,True,3036.06,-3.5921556227479057,,,,0.7885219659690579,-5.568401151492397,,
2026-08-14,9024,market,True,3345.0,-2.002989536621824,,,,0.08968609865471766,-3.2585949177877382,,
2026-08-14,9024,limit,True,3345.0,-2.002989536621824,,,,0.08968609865471766,-3.2585949177877382,,
2026-08-14,9024,stop,False,,,,,,,,0.0,-3.3452807646356053
2026-08-14,2201,market,True,2555.5,-0.9782821365681871,,,,0.13695949911953775,-2.1913519859127373,,
2026-08-14,2201,limit,True,2554.0,-0.9201252936570037,,,,0.19577133907595634,-2.133907595927953,,
2026-08-14,2201,stop,False,,,,,,,,0.19577133907595634,-2.133907595927953
2026-08-14,3673,market,True,429.0,1.631701631701632,,,,2.564102564102555,-1.631701631701632,,
2026-08-14,3673,limit,True,429.0,1.631701631701632,,,,2.564102564102555,-1.631701631701632,,
2026-08-14,3673,stop,True,431.862,0.9581764545155469,,,,1.8843982568505613,-2.283599853656959,,
2026-08-14,2413,market,True,1657.5,4.494720965309207,,,,6.968325791855201,-0.2714932126696823,,
2026-08-14,2413,limit,True,1657.5,4.494720965309207,,,,6.968325791855201,-0.2714932126696823,,
2026-08-14,2413,stop,True,1700.895,1.8287431028958245,,,,4.239238753714947,-2.815870468194681,,
2026-08-14,2685,market,True,3455.0,-0.868306801736618,,,,1.447178002894356,-1.591895803183796,,
2026-08-14,2685,limit,True,3450.0,-0.7246376811594235,,,,1.5942028985507228,-1.449275362318836,,
2026-08-14,2685,stop,True,3456.9,0.6682287598715586,,,,1.3914200584338454,-1.6459833955277836,,
2026-08-14,2980,market,True,2561.0,-1.0152284263959421,,,,0.9371339320577876,-2.459976571651701,,
2026-08-14,2980,limit,True,2561.0,-1.0152284263959421,,,,0.9371339320577876,-2.459976571651701,,
2026-08-14,2980,stop,False,,,,,,,,-0.46207162110126765,-3.812090874085483
2026-08-14,6544,market,True,1542.0,-0.9403372243839137,,,,1.913099870298307,-2.4967574578469542,,
2026-08-14,6544,limit,True,1535.5,-0.5210029306414898,,,,2.3445131878866876,-2.084011722565937,,
2026-08-14,6544,stop,True,1542.0,-0.9403372243839137,,,,1.913099870298307,-2.4967574578469542,,
2026-08-14,1968,market,True,2400.0,1.374999999999993,,,,2.708333333333335,-0.7916666666666683,,
2026-08-14,1968,limit,True,2386.0,1.9698239731768652,,,,3.310980720871748,-0.2095557418273275,,
2026-08-14,1968,stop,True,2400.0,1.374999999999993,,,,2.708333333333335,-0.7916666666666683,,
2026-08-14,9678,market,True,5500.0,-1.2727272727272698,,,,0.5454545454545379,-1.2727272727272698,,
2026-08-14,9678,limit,True,5490.0,-1.0928961748633892,,,,0.7285974499089187,-1.0928961748633892,,
2026-08-14,9678,stop,True,5500.98,-1.290315543775833,,,,0.5275423651785793,-1.290315543775833,,
2026-08-14,7476,market,True,2365.5,-0.8032128514056214,,,,0.3381948848023564,-1.35277953920947,,
2026-08-14,7476,limit,True,2365.5,-0.8032128514056214,,,,0.3381948848023564,-1.35277953920947,,
2026-08-14,7476,stop,False,,,,,,,,-0.29405587061541727,-1.9743751312749414
2026-08-14,1938,market,True,2421.0,3.6761668731928987,,,,4.089219330855021,-0.4543577034283319,,
2026-08-14,1938,limit,True,2421.0,3.6761668731928987,,,,4.089219330855021,-0.4543577034283319,,
2026-08-14,1938,stop,True,2445.882,2.6214674297451834,,,,3.0303178975927603,-1.4670372487307293,,
2026-08-14,2730,market,True,2508.0,-1.3955342902711276,,,,0.837320574162681,-1.9138755980861233,,
2026-08-14,2730,limit,True,2508.0,-1.3955342902711276,,,,0.837320574162681,-1.9138755980861233,,
2026-08-14,2730,stop,True,2518.026,-0.3981690419399886,,,,0.435817580914577,-2.304424179893294,,
2026-08-14,7202,market,True,2280.0,-0.8552631578947367,,,,0.5043859649122906,-2.2587719298245656,,
2026-08-14,7202,limit,True,2265.5,-0.22070183182520964,,,,1.147649525491068,-1.633193555506507,,
2026-08-14,7202,stop,True,2280.0,-0.8552631578947367,,,,0.5043859649122906,-2.2587719298245656,,
2026-08-14,4553,market,True,3790.0,-1.978891820580475,,,,1.715039577836408,-2.506596306068598,,
2026-08-14,4553,limit,True,3790.0,-1.978891820580475,,,,1.715039577836408,-2.506596306068598,,
2026-08-14,4553,stop,True,3802.59,-2.303430030584419,,,,1.3782711257327218,-2.8293873386297297,,
2026-08-14,3563,market,True,5938.0,-1.650387335803305,,,,0.43785786460086573,-4.59750757830919,,
2026-08-14,3563,limit,True,5861.0,-0.35830063129158596,,,,1.7573792868111227,-3.344139225388154,,
2026-08-14,3563,stop,True,5938.0,-1.650387335803305,,,,0.43785786460086573,-4.59750757830919,,
2026-08-14,1950,market,True,3945.0,0.0,,,,1.6476552598225558,-2.154626108998736,,
2026-08-14,1950,limit,True,3905.0,-1.1523687580025643,,,,1.9206145966709443,-1.1523687580025643,,
2026-08-14,1950,stop,True,3945.0,0.0,,,,1.6476552598225558,-2.154626108998736,,
2026-08-14,7412,market,True,375.0,-2.400000000000002,,,,0.0,-4.0000000000000036,,
2026-08-14,7412,limit,True,374.0,-2.1390374331550777,,,,0.2673796791443861,-3.7433155080213942,,
2026-08-14,7412,stop,True,375.0,-2.400000000000002,,,,0.0,-4.0000000000000036,,
2026-08-14,8214,market,True,1704.0,-0.23474178403756207,,,,0.46948356807512415,-0.8215962441314506,,
2026-08-14,8214,limit,True,1704.0,-0.23474178403756207,,,,0.46948356807512415,-0.8215962441314506,,
2026-08-14,8214,stop,True,1707.408,-0.43387403596562013,,,,0.268945676721688,-1.0195571298717065,,
2026-08-14,2585,market,True,1847.0,-9.258256632376828,,,,2.6529507309150047,-11.694639956686515,,
2026-08-14,2585,limit,True,1787.0,-6.211527700055964,,,,6.099608282036928,-8.729714605484052,,
2026-08-14,2585,stop,False,,,,,,,,6.099608282036928,-8.729714605484052
2026-08-14,6310,market,True,1780.0,1.0674157303370846,,,,2.0224719101123556,-1.1235955056179803,,
2026-08-14,6310,limit,True,1780.0,1.0674157303370846,,,,2.0224719101123556,-1.1235955056179803,,
2026-08-14,6310,stop,True,1788.57,0.5831474306289497,,,,1.5336274230250968,-1.597365493103431,,
2026-08-14,4392,market,True,1050.0,17.14285714285715,,,,31.14285714285714,-5.333333333333334,,
2026-08-14,4392,limit,True,1050.0,17.14285714285715,,,,31.14285714285714,-5.333333333333334,,
2026-08-14,4392,stop,True,1052.1,16.909039064727693,,,,30.88109495295126,-5.52228875582168,,
2026-08-14,6222,market,True,943.0,1.0604453870625585,,,,1.4846235418875864,-0.31813361611876534,,
2026-08-14,6222,limit,True,943.0,1.0604453870625585,,,,1.4846235418875864,-0.31813361611876534,,
2026-08-14,6222,stop,True,950.898,0.2210542035002705,,,,0.6417092054037399,-1.146074552685994,,
2026-08-14,9021,market,True,2927.5,-1.3492741246797557,,,,0.0853970964987294,-2.6131511528608042,,
2026-08-14,9021,limit,True,2920.0,-1.0958904109588996,,,,0.3424657534246478,-2.363013698630134,,
2026-08-14,9021,stop,True,2927.5,-1.3492741246797557,,,,0.0853970964987294,-2.6131511528608042,,
2026-08-14,6237,market,True,4650.0,1.1827956989247213,,,,3.440860215053765,-9.139784946236562,,
2026-08-14,6237,limit,True,4635.0,-2.157497303128375,,,,1.7259978425026912,-8.84573894282632,,
2026-08-14,6237,stop,True,4650.0,1.1827956989247213,,,,3.440860215053765,-9.139784946236562,,
2026-08-14,7177,market,True,1100.0,-1.2727272727272698,,,,0.5454545454545379,-1.5454545454545499,,
2026-08-14,7177,limit,True,1100.0,-1.2727272727272698,,,,0.5454545454545379,-1.5454545454545499,,
2026-08-14,7177,stop,True,1104.204,-1.648608409315666,,,,0.16265110432494012,-1.9202973363617537,,
2026-08-14,7211,market,True,347.8999938964844,0.02874564681520919,,,,1.0922731753992387,-1.2359838655956357,,
2026-08-14,7211,limit,False,,,,,,,,2.5962696053183354,0.23337400919358764
2026-08-14,7211,stop,True,347.8999938964844,0.02874564681520919,,,,1.0922731753992387,-1.2359838655956357,,
2026-08-14,3880,market,True,973.0,-2.0554984583761593,,,,0.30832476875641834,-2.672147995889007,,
2026-08-14,3880,limit,True,973.0,-2.0554984583761593,,,,0.30832476875641834,-2.672147995889007,,
2026-08-14,3880,stop,True,974.946,-2.250996465445265,,,,0.10810855165310773,-2.8664151655578896,,
2026-08-14,3778,market,True,3850.0,-1.2987012987012991,,,,12.987012987012992,-3.6363636363636376,,
2026-08-14,3778,limit,True,3850.0,-1.2987012987012991,,,,12.987012987012992,-3.6363636363636376,,
2026-08-14,3778,stop,True,3877.74,-2.0047759777602314,,,,12.178743288616566,-4.325715494076443,,
2026-08-14,7389,market,True,1900.0,-2.0000000000000018,,,,1.3684210526315743,-6.47368421052632,,
2026-08-14,7389,limit,True,1868.0,-0.3211991434689532,,,,3.104925053533192,-4.871520342612423,,
2026-08-14,7389,stop,True,1900.0,-2.0000000000000018,,,,1.3684210526315743,-6.47368421052632,,
2026-08-14,6572,market,True,256.0,2.734375,,,,4.296875,-1.171875,,
2026-08-14,6572,limit,True,256.0,2.734375,,,,4.296875,-1.171875,,
2026-08-14,6572,stop,True,258.516,1.7345154651936312,,,,3.281808476071113,-2.13371706200004,,
2026-08-14,7794,market,True,946.0,2.5369978858351017,,,,3.6997885835095223,-3.2769556025370017,,
2026-08-14,7794,limit,True,946.0,2.5369978858351017,,,,3.6997885835095223,-3.2769556025370017,,
2026-08-14,7794,stop,True,947.892,2.3323332193962987,,,,3.49280297755441,-3.470015571394214,,
2026-08-14,3176,market,True,1161.0,-2.49784668389319,,,,0.3445305770887197,-3.4453057708871637,,
2026-08-14,3176,limit,True,1161.0,-2.49784668389319,,,,0.3445305770887197,-3.4453057708871637,,
2026-08-14,3176,stop,False,,,,,,,,-0.42735042735042583,-4.188034188034184
2026-08-14,8167,market,True,1448.0,-0.6215469613259694,,,,1.8646408839779083,-0.8977900552486151,,
2026-08-14,8167,limit,True,1448.0,-0.6215469613259694,,,,1.8646408839779083,-0.8977900552486151,,
2026-08-14,8167,stop,True,1450.896,-0.8199071470318953,,,,1.6613182474829458,-1.095598857533553,,
2026-08-14,7453,market,True,4460.0,-2.578475336322872,,,,0.06726457399102159,-4.439461883408069,,
2026-08-14,7453,limit,True,4460.0,-2.578475336322872,,,,0.06726457399102159,-4.439461883408069,,
2026-08-14,7453,stop,False,,,,,,,,-0.8001778172927354,-5.267837297177147
2026-08-14,2590,market,True,2967.0,-1.0111223458038388,,,,0.5392652510953777,-1.8537243006403803,,
2026-08-14,2590,limit,True,2964.0,-0.9109311740890691,,,,0.6410256410256387,-1.7543859649122862,,
2026-08-14,2590,stop,True,2969.928,-1.1087137465958685,,,,0.44014535032499413,-1.95048499492243,,
2026-08-14,3156,market,True,5430.0,-6.629834254143652,,,,0.0,-11.049723756906083,,
2026-08-14,3156,limit,True,5430.0,-6.629834254143652,,,,0.0,-11.049723756906083,,
2026-08-14,3156,stop,False,,,,,,,,-1.4519056261342977,-12.34119782214156
2026-08-14,3276,market,True,2245.0,-0.044543429844101645,,,,0.0,-0.044543429844101645,,
2026-08-14,3276,limit,True,2245.0,-0.044543429844101645,,,,0.0,-0.044543429844101645,,
2026-08-14,3276,stop,False,,,,,,,,0.0,-0.044543429844101645
2026-08-14,3040,market,True,2557.0,-1.29057489245209,,,,0.11732499022292231,-4.262807978099337,,
2026-08-14,3040,limit,True,2557.0,-1.29057489245209,,,,0.11732499022292231,-4.262807978099337,,
2026-08-14,3040,stop,False,,,,,,,,-0.1170503316426097,-4.486929379633242
2026-08-14,7984,market,True,872.0,-0.8371545634138444,,,,0.0,-3.084865185098906,,
2026-08-14,7984,limit,True,872.0,-0.8371545634138444,,,,0.0,-3.084865185098906,,
2026-08-14,7984,stop,False,,,,,,,,-0.13742556115438065,-3.218051352961815
2026-08-14,7611,market,True,2928.0,-1.3661202185792365,,,,0.03415300546447675,-2.1857923497267784,,
2026-08-14,7611,limit,True,2914.0,-0.8922443376801592,,,,0.5147563486616269,-1.7158544955387822,,
2026-08-14,7611,stop,True,2928.0,-1.3661202185792365,,,,0.03415300546447675,-2.1857923497267784,,
2026-08-14,8897,market,True,458.0,0.21834061135370675,,,,0.8733624454148492,-1.091703056768556,,
2026-08-14,8897,limit,True,458.0,0.21834061135370675,,,,0.8733624454148492,-1.091703056768556,,
2026-08-14,8897,stop,True,459.918,-0.1996007984031989,,,,0.4526893924569064,-1.5041811801234095,,
2026-08-14,9433,market,True,2880.0,-1.6145833333333304,,,,0.0694444444444553,-2.430555555555558,,
2026-08-14,9433,limit,True,2877.5,-1.5291051259774147,,,,0.1563857515204159,-2.3457862728062606,,
2026-08-14,9433,stop,False,,,,,,,,0.1563857515204159,-2.3457862728062606
